"","hhid","hh_income_detailed","h_tract","lifecycle","personid","education","resptype","work_loc_tract","transitpay_upass","transitpay_access","transitpay_school","transit_subsidy","h_tract1"
"3744",14105234,3,53053073407,2,1410523401,2,1,53053070309,NA,NA,NA,NA,734.07
"3745",14105237,98,53053073404,4,1410523701,6,1,53053061601,NA,NA,NA,NA,734.04
"3746",14105238,3,53033023601,4,1410523801,3,1,53033008200,NA,NA,NA,NA,236.01
"3747",14105240,7,53061051921,1,1410524001,6,1,53033025302,NA,NA,NA,NA,519.21
"3748",14105241,8,53035090800,2,1410524102,7,2,53035090800,NA,NA,NA,NA,908
"3749",14105242,8,53033023803,6,1410524201,3,1,53033023403,0,0,0,5,238.03
"3750",14105243,7,53033024902,8,1410524301,6,1,53033008500,NA,NA,NA,NA,249.02
"3751",14105244,98,53033024901,7,1410524401,5,1,53033007500,0,0,0,4,249.01
"3752",14105248,98,53033022902,2,1410524801,6,1,53033022803,NA,NA,NA,NA,229.02
"3753",14105250,7,53033022801,6,1410525001,6,1,53033008200,0,0,0,3,228.01
"3754",14105251,6,53053071100,7,1410525101,4,1,53033032313,0,0,0,5,711
"3755",14105252,6,53053073500,6,1410525201,6,1,53033027600,NA,NA,NA,NA,735
"3756",14105253,5,53053071411,7,1410525301,3,1,53033028402,NA,NA,NA,NA,714.11
"3757",14105254,4,53053060800,4,1410525401,2,1,53053061601,NA,NA,NA,NA,608
"3758",14105255,2,53053071409,7,1410525501,2,1,53053071403,NA,NA,NA,NA,714.09
"3759",14105256,7,53053071304,2,1410525601,6,1,53033008500,0,0,0,4,713.04
"3760",14105257,4,53053073301,4,1410525701,6,1,53053073302,NA,NA,NA,NA,733.01
"3761",14105259,98,53053072800,2,1410525902,7,2,53053072905,NA,NA,NA,NA,728
"3762",14105260,1,53053070206,2,1410526001,5,1,53033031502,NA,NA,NA,NA,702.06
"3763",14105261,5,53053062500,1,1410526101,7,1,53053062400,NA,NA,NA,NA,625
"3764",14105264,5,53053071307,7,1410526401,3,1,53053073301,NA,NA,NA,NA,713.07
"3765",14105265,5,53053061300,2,1410526501,3,1,53053061300,NA,NA,NA,NA,613
"3766",14105267,3,53053061300,2,1410526701,4,1,53053060200,0,0,0,NA,613
"3767",14105268,6,53053061002,4,1410526801,6,1,53033008100,0,0,0,3,610.02
"3768",14105269,6,53035080900,7,1410526901,3,1,53033007300,0,0,0,4,809
"3769",14105270,7,53053073006,7,1410527001,4,1,53053061002,NA,NA,NA,NA,730.06
"3770",14105271,5,53053072312,2,1410527101,5,1,53033030501,NA,NA,NA,NA,723.12
"3771",14105273,1,53053072106,4,1410527301,2,1,53053940002,0,0,0,5,721.06
"3772",14105275,8,53061051928,7,1410527501,3,1,53033028300,NA,NA,NA,NA,519.28
"3773",14105276,7,53061040200,1,1410527601,6,1,53033022701,NA,NA,NA,NA,402
"3774",14105277,4,53061040200,4,1410527701,6,1,53061041304,NA,NA,NA,NA,402
"3775",14105280,4,53053062500,2,1410528002,6,2,53053061100,NA,NA,NA,NA,625
"3776",14105281,4,53053071207,4,1410528101,5,1,53053072107,NA,NA,NA,NA,712.07
"3777",14105283,5,53053063100,2,1410528301,7,1,53053062600,NA,NA,NA,NA,631
"3778",14105286,5,53053071805,7,1410528602,2,2,53033032704,NA,NA,NA,NA,718.05
"3779",14105288,2,53053071806,6,1410528801,2,1,53053072906,NA,NA,NA,NA,718.06
"3780",14105289,4,53053071706,2,1410528901,3,1,53053061500,0,0,0,3,717.06
"3781",14105290,2,53053071805,6,1410529001,4,1,53033026200,NA,NA,NA,NA,718.05
"3782",14105291,5,53053071601,6,1410529101,6,1,53053940003,NA,NA,NA,NA,716.01
"3783",14105292,5,53053062801,4,1410529201,6,1,53053061700,NA,NA,NA,NA,628.01
"3784",14105294,6,53053061601,6,1410529401,5,1,53033008100,0,0,0,3,616.01
"3785",14105295,2,53061041605,4,1410529501,1,1,53061041704,NA,NA,NA,NA,416.05
"3786",14105296,7,53061041000,4,1410529601,7,1,53061041304,NA,NA,NA,NA,410
"3787",14105297,4,53061052401,7,1410529701,3,1,53061051926,NA,NA,NA,NA,524.01
"3788",14105302,5,53053072312,5,1410530201,6,1,53053940003,NA,NA,NA,NA,723.12
"3789",14105304,6,53053060905,8,1410530402,2,2,53053061500,NA,NA,NA,NA,609.05
"3790",14105308,6,53053070311,7,1410530801,3,1,53033030600,NA,NA,NA,NA,703.11
"3791",14105309,7,53053072405,7,1410530901,7,1,53033028402,NA,NA,NA,NA,724.05
"3792",14105311,4,53053940008,5,1410531101,2,1,53033009500,0,0,0,5,9400.08
"3793",14105314,4,53053073114,8,1410531401,3,1,53053073108,NA,NA,NA,NA,731.14
"3794",14105315,8,53053063100,2,1410531502,6,2,53053071602,NA,NA,NA,NA,631
"3795",14105316,98,53053062600,2,1410531601,2,1,53053062600,NA,NA,NA,NA,626
"3796",14105319,98,53053072603,1,1410531901,7,1,53053072507,NA,NA,NA,NA,726.03
"3797",14105320,5,53053070313,7,1410532001,3,1,53033030801,NA,NA,NA,NA,703.13
"3798",14105321,8,53053071209,2,1410532101,3,1,53053073406,NA,NA,NA,NA,712.09
"3799",14105322,10,53053072407,7,1410532202,6,2,53053071406,NA,NA,NA,NA,724.07
"3800",14105323,3,53053073500,1,1410532301,5,1,53053071205,NA,NA,NA,NA,735
"3801",14105326,4,53053061602,6,1410532601,7,1,53035092400,NA,NA,NA,NA,616.02
"3802",14105331,6,53053072106,4,1410533101,5,1,53053071807,NA,NA,NA,NA,721.06
"3803",14105332,3,53053072308,4,1410533201,5,1,53053061500,NA,NA,NA,NA,723.08
"3804",14105333,9,53033023604,2,1410533301,6,1,53033009300,NA,NA,NA,NA,236.04
"3805",14105334,5,53033022902,6,1410533401,6,1,53033009300,NA,NA,NA,NA,229.02
"3806",14105335,6,53033024701,4,1410533501,6,1,53033007300,NA,NA,NA,NA,247.01
"3807",14105336,98,53033024701,1,1410533601,6,1,53033023804,NA,NA,NA,NA,247.01
"3808",14105337,7,53033024902,2,1410533702,7,2,53053071207,0,0,0,NA,249.02
"3809",14105340,8,53035090800,7,1410534001,6,1,53033008100,0,0,0,5,908
"3811",14105348,7,53033001400,7,1410534801,6,1,53033005302,NA,NA,NA,NA,14
"3815",14105354,8,53033010200,7,1410535401,7,1,53033009300,NA,NA,NA,NA,102
"3816",14105355,8,53033007800,7,1410535502,7,2,53033008002,0,0,0,NA,78
"3817",14105356,6,53033009500,6,1410535601,3,1,53033008700,0,0,0,4,95
"3818",14105357,5,53033020600,2,1410535701,6,1,53033022803,NA,NA,NA,NA,206
"3819",14105358,2,53033011600,4,1410535801,6,1,53033009000,NA,NA,NA,NA,116
"3820",14105363,5,53033022101,6,1410536301,6,1,53033023804,0,0,0,NA,221.01
"3821",14105364,2,53033024300,5,1410536401,7,1,53033024300,NA,NA,NA,NA,243
"3822",14105365,7,53033025102,1,1410536501,6,1,53033025302,NA,NA,NA,NA,251.02
"3823",14105366,3,53033025102,6,1410536601,6,1,53033032210,NA,NA,NA,NA,251.02
"3824",14105367,5,53033027900,4,1410536701,7,1,53033009300,NA,NA,NA,NA,279
"3825",14105368,98,53033029003,4,1410536801,6,1,53033024300,NA,NA,NA,NA,290.03
"3826",14105370,7,53033032210,2,1410537002,6,2,53033022803,0,0,0,3,322.1
"3827",14105371,7,53033032211,7,1410537102,6,2,53033008200,0,0,0,5,322.11
"3828",14105372,5,53033032006,2,1410537201,2,1,53033031501,NA,NA,NA,NA,320.06
"3829",14105373,6,53033032102,6,1410537301,4,1,53033032104,NA,NA,NA,NA,321.02
"3830",14105374,98,53033031907,7,1410537402,3,2,53033011700,NA,NA,NA,NA,319.07
"3831",14105375,5,53033031301,7,1410537501,6,1,53033031501,NA,NA,NA,NA,313.01
"3832",14105378,7,53035090201,2,1410537801,6,1,53035091204,0,0,0,NA,902.01
"3833",14105379,7,53033032324,1,1410537901,6,1,53033022803,NA,NA,NA,NA,323.24
"3834",14105380,4,53035091100,7,1410538001,2,1,53035090502,NA,NA,NA,NA,911
"3835",14105381,6,53035092000,4,1410538101,6,1,53035090300,NA,NA,NA,NA,920
"3836",14105383,6,53053060904,2,1410538301,6,1,53053061100,NA,NA,NA,NA,609.04
"3837",14105384,7,53053060800,1,1410538401,6,1,53033026200,0,0,0,5,608
"3838",14105385,5,53053070310,2,1410538502,3,2,53033031501,NA,NA,NA,NA,703.1
"3839",14105387,98,53053072505,7,1410538701,3,1,53033028403,NA,NA,NA,NA,725.05
"3840",14105389,3,53053072313,7,1410538902,3,2,53053063100,NA,NA,NA,NA,723.13
"3841",14105390,6,53061041608,1,1410539001,6,1,53061052209,NA,NA,NA,NA,416.08
"3842",14105391,6,53061041606,6,1410539101,2,1,53061041202,0,0,0,NA,416.06
"3843",14105392,6,53061041601,7,1410539203,3,2,53061041901,NA,NA,NA,NA,416.01
"3844",14105394,6,53053073121,2,1410539401,3,1,53053072905,NA,NA,NA,NA,731.21
"3845",14105396,4,53053073117,1,1410539602,4,2,53053073005,NA,NA,NA,NA,731.17
"3846",14105398,8,53061050401,1,1410539801,7,1,53033021903,0,0,0,4,504.01
"3847",14105400,6,53061051914,7,1410540001,3,1,53033007600,0,0,0,4,519.14
"3848",14105403,5,53061051802,4,1410540301,3,1,53061041703,NA,NA,NA,NA,518.02
"3849",14105404,10,53061051918,7,1410540401,6,1,53033022803,NA,NA,NA,NA,519.18
"3850",14105405,8,53061051923,1,1410540501,6,1,53033021903,NA,NA,NA,NA,519.23
"3851",14105407,7,53061052607,7,1410540701,2,1,53033021700,NA,NA,NA,NA,526.07
"3852",14105408,98,53061052603,2,1410540801,6,1,53061041304,NA,NA,NA,NA,526.03
"3853",14105409,6,53061052118,2,1410540902,4,2,53061051000,NA,NA,NA,NA,521.18
"3854",14105410,6,53061052804,1,1410541001,6,1,53033022005,NA,NA,NA,NA,528.04
"3855",14105411,6,53061052706,1,1410541102,6,2,53061052208,NA,NA,NA,NA,527.06
"3856",14105412,7,53061053603,6,1410541201,6,1,53061051200,NA,NA,NA,NA,536.03
"3857",14105413,98,53033010600,4,1410541301,3,1,53033010900,NA,NA,NA,NA,106
"3858",14105414,5,53061053301,6,1410541402,3,2,53061052803,NA,NA,NA,NA,533.01
"3859",14105416,7,53033000100,7,1410541601,5,1,53033005302,NA,NA,NA,NA,1
"3860",14105417,7,53053072407,8,1410541701,6,1,53033029206,NA,NA,NA,NA,724.07
"3861",14105418,4,53033020200,4,1410541801,6,1,53061051602,NA,NA,NA,NA,202
"3862",14105421,98,53035940100,4,1410542101,3,1,53035940100,NA,NA,NA,NA,9401
"3863",14105422,5,53035092801,7,1410542201,2,1,53035080300,NA,NA,NA,NA,928.01
"3864",14105423,2,53053060600,6,1410542302,7,2,53053062802,NA,NA,NA,NA,606
"3865",14105426,5,53053063000,7,1410542601,6,1,53033029203,NA,NA,NA,NA,630
"3866",14105428,4,53053063200,6,1410542801,3,1,53053940009,NA,NA,NA,NA,632
"3867",14105430,7,53061041100,2,1410543001,7,1,53061041202,NA,NA,NA,NA,411
"3868",14105431,4,53061041202,1,1410543101,6,1,53061041202,NA,NA,NA,NA,412.02
"3869",14105432,5,53053073116,7,1410543202,5,2,53053073116,NA,NA,NA,NA,731.16
"3870",14105433,4,53053071703,4,1410543301,5,1,53053061300,NA,NA,NA,NA,717.03
"3871",14105435,6,53061050700,2,1410543501,7,1,53061050500,0,0,0,NA,507
"3872",14105437,4,53061052402,7,1410543701,3,1,53061041812,NA,NA,NA,NA,524.02
"3873",14105438,3,53061052805,4,1410543801,3,1,53061040800,NA,NA,NA,NA,528.05
"3874",14105440,98,53061051905,7,1410544001,6,1,53033006600,NA,NA,NA,NA,519.05
"3875",14105441,5,53033023700,6,1410544101,6,1,53033028403,NA,NA,NA,NA,237
"3876",14105442,2,53033023804,3,1410544201,7,1,53033023804,NA,NA,NA,NA,238.04
"3877",14105446,7,53033023300,1,1410544601,6,1,53033023804,NA,NA,NA,NA,233
"3878",14105449,5,53033023801,4,1410544901,5,1,53033023804,NA,NA,NA,NA,238.01
"3879",14105451,98,53061052604,7,1410545101,3,1,53033022801,NA,NA,NA,NA,526.04
"3880",14105453,8,53061050800,1,1410545302,7,2,53061041905,NA,NA,NA,NA,508
"3881",14105454,7,53061051500,7,1410545401,7,1,53061041601,NA,NA,NA,NA,515
"3882",14105456,8,53061050200,2,1410545603,2,2,53061041701,NA,NA,NA,NA,502
"3883",14105457,3,53053072903,2,1410545702,3,2,53053072905,NA,NA,NA,NA,729.03
"3885",14105460,5,53053071305,2,1410546002,7,2,53033030313,NA,NA,NA,NA,713.05
"3886",14105461,4,53053071503,4,1410546101,7,1,53053071504,NA,NA,NA,NA,715.03
"3887",14105463,2,53061041202,2,1410546301,4,1,53061040700,0,0,0,5,412.02
"3888",14105464,8,53061041703,7,1410546403,6,2,53033005302,NA,NA,NA,NA,417.03
"3889",14105465,5,53061040500,4,1410546501,5,1,53033032319,NA,NA,NA,NA,405
"3890",14105466,6,53061040100,1,1410546601,7,1,53061041304,NA,NA,NA,NA,401
"3891",14105467,6,53053063300,2,1410546701,7,1,53053060200,0,0,0,NA,633
"3892",14105468,2,53053071703,6,1410546802,2,2,53053071901,NA,NA,NA,NA,717.03
"3893",14105469,7,53053070311,7,1410546901,3,1,53033026300,NA,NA,NA,NA,703.11
"3894",14105470,5,53053071304,6,1410547002,6,2,53053071406,NA,NA,NA,NA,713.04
"3895",14105471,5,53053063100,7,1410547102,4,2,53033009300,NA,NA,NA,NA,631
"3896",14105472,6,53033029902,6,1410547201,6,1,53033029206,NA,NA,NA,NA,299.02
"3897",14105474,98,53053060600,4,1410547401,6,1,53033029206,NA,NA,NA,NA,606
"3898",14105477,6,53053060700,5,1410547701,7,1,53033026200,NA,NA,NA,NA,607
"3899",14105478,6,53035080102,1,1410547801,7,1,53035081000,NA,NA,NA,NA,801.02
"3900",14105481,5,53033032103,8,1410548102,2,2,53033008100,0,0,0,4,321.03
"3901",14105482,5,53033025804,5,1410548201,7,1,53033025804,NA,NA,NA,NA,258.04
"3902",14105483,6,53033011401,3,1410548301,6,1,53033007300,0,0,0,5,114.01
"3903",14105485,6,53033004200,2,1410548501,6,1,53033005900,NA,NA,NA,NA,42
"3904",14105486,3,53033002900,7,1410548601,6,1,53033007300,0,0,0,NA,29
"3905",14105487,8,53053071505,7,1410548702,4,2,53033004302,1,0,0,4,715.05
"3906",14105488,2,53053071505,4,1410548801,2,1,53053940004,NA,NA,NA,NA,715.05
"3907",14105489,5,53035080400,4,1410548901,6,1,53035090400,NA,NA,NA,NA,804
"3908",14105490,7,53033030600,6,1410549001,3,1,53033007200,0,0,0,5,306
"3909",14105492,1,53033026802,6,1410549201,3,1,53033010800,0,0,0,5,268.02
"3910",14105493,98,53033011700,7,1410549301,6,1,53033008200,NA,NA,NA,NA,117
"3911",14105494,5,53033003000,7,1410549401,6,1,53033005301,0,0,0,5,30
"3912",14105495,6,53061051500,2,1410549501,7,1,53061051500,NA,NA,NA,NA,515
"3913",14105497,6,53061053803,4,1410549701,4,1,53033009300,NA,NA,NA,NA,538.03
"3914",14105498,7,53061053101,1,1410549801,2,1,53061050402,NA,NA,NA,NA,531.01
"3915",14105499,98,53061052203,7,1410549901,7,1,53061053301,NA,NA,NA,NA,522.03
"3916",14105501,4,53061052606,6,1410550101,6,1,53061052606,NA,NA,NA,NA,526.06
"3917",14105502,7,53061052607,3,1410550201,6,1,53061042006,NA,NA,NA,NA,526.07
"3918",14105503,6,53061052707,2,1410550301,2,1,53061053400,NA,NA,NA,NA,527.07
"3919",14105505,7,53061051923,6,1410550501,6,1,53033024100,NA,NA,NA,NA,519.23
"3920",14105506,5,53061052003,6,1410550601,6,1,53061041304,NA,NA,NA,NA,520.03
"3921",14105507,4,53061050700,2,1410550701,5,1,53033027900,NA,NA,NA,NA,507
"3922",14105508,9,53061050300,7,1410550802,7,2,53033005801,NA,NA,NA,NA,503
"3923",14105509,7,53061050401,1,1410550901,7,1,53061041304,0,0,0,NA,504.01
"3924",14105510,4,53053073117,7,1410551002,2,2,53053072905,NA,NA,NA,NA,731.17
"3925",14105512,1,53053073126,2,1410551201,6,1,53053063300,NA,NA,NA,NA,731.26
"3926",14105513,2,53053073124,2,1410551302,3,2,53053071406,0,0,0,NA,731.24
"3927",14105516,7,53053072505,6,1410551601,7,1,53053072311,NA,NA,NA,NA,725.05
"3928",14105517,6,53053072800,4,1410551701,3,1,53053072906,NA,NA,NA,NA,728
"3929",14105521,98,53053070703,2,1410552101,6,1,53033027900,NA,NA,NA,NA,707.03
"3930",14105522,5,53053070403,4,1410552201,7,1,53053071206,NA,NA,NA,NA,704.03
"3931",14105524,5,53053062900,7,1410552401,7,1,53053061100,0,0,0,5,629
"3932",14105525,5,53053060500,7,1410552501,7,1,53053071207,NA,NA,NA,NA,605
"3933",14105526,6,53035092704,2,1410552601,6,1,53033007100,0,0,0,5,927.04
"3934",14105527,5,53035092801,6,1410552701,7,1,53035080300,NA,NA,NA,NA,928.01
"3935",14105528,5,53035090502,1,1410552802,7,2,53035090400,0,0,0,NA,905.02
"3936",14105529,5,53035091301,2,1410552901,5,1,53035081400,NA,NA,NA,NA,913.01
"3937",14105530,7,53035090201,1,1410553001,5,1,53033008500,0,0,0,4,902.01
"3938",14105531,4,53033032401,4,1410553101,6,1,53033032401,NA,NA,NA,NA,324.01
"3939",14105535,7,53033032208,8,1410553502,7,2,53033010900,NA,NA,NA,NA,322.08
"3940",14105536,9,53033032213,7,1410553601,6,1,53033008200,0,0,0,4,322.13
"3941",14105537,7,53033025601,2,1410553702,6,2,53033008100,0,0,0,5,256.01
"3942",14105538,6,53033028901,1,1410553801,4,1,53033005000,0,0,0,5,289.01
"3943",14105539,5,53033027702,2,1410553902,5,2,53033027701,NA,NA,NA,NA,277.02
"3944",14105541,7,53033029902,8,1410554101,4,1,53033023804,0,0,0,4,299.02
"3945",14105542,4,53033029304,4,1410554201,6,1,53033004100,NA,NA,NA,NA,293.04
"3946",14105543,7,53033025101,7,1410554301,6,1,53033021904,NA,NA,NA,NA,251.01
"3947",14105544,5,53033025003,4,1410554401,3,1,53033023801,NA,NA,NA,NA,250.03
"3948",14105545,10,53033024300,2,1410554501,7,1,53033007300,NA,NA,NA,NA,243
"3949",14105546,10,53033024500,2,1410554601,6,1,53033022803,NA,NA,NA,NA,245
"3950",14105547,9,53033024500,7,1410554703,7,2,53033008500,0,0,0,5,245
"3951",14105549,8,53033022001,3,1410554901,6,1,53033022803,NA,NA,NA,NA,220.01
"3952",14105550,5,53033022202,1,1410555001,7,1,53033007200,0,0,0,5,222.02
"3953",14105552,7,53033021600,7,1410555202,6,2,53033001300,NA,NA,NA,NA,216
"3954",14105553,6,53033021500,1,1410555301,6,1,53033021700,NA,NA,NA,NA,215
"3955",14105556,6,53033010100,6,1410555601,6,1,53033008100,0,0,0,4,101
"3956",14105557,5,53033011500,1,1410555701,3,1,53033009300,0,0,0,3,115
"3958",14105559,98,53033000500,8,1410555903,7,2,53033022603,NA,NA,NA,NA,5
"3959",14105561,5,53035090101,4,1410556101,6,1,53035090201,NA,NA,NA,NA,901.01
"3960",14105564,8,53053061500,7,1410556402,3,2,53053061601,NA,NA,NA,NA,615
"3961",14105567,7,53053071206,8,1410556702,3,2,53053061601,0,0,0,3,712.06
"3962",14105568,4,53061040700,3,1410556801,5,1,53061040800,NA,NA,NA,NA,407
"3963",14105569,98,53035090800,2,1410556901,7,1,53035090900,NA,NA,NA,NA,908
"3964",14105570,6,53035091203,7,1410557001,6,1,53035090202,0,0,0,4,912.03
"3965",14105573,5,53061051702,4,1410557301,7,1,53033006600,1,0,0,4,517.02
"3966",14105575,5,53033023202,6,1410557501,7,1,53033032309,NA,NA,NA,NA,232.02
"3967",14105576,7,53033024903,2,1410557601,7,1,53033024800,NA,NA,NA,NA,249.03
"3968",14105577,9,53033024903,2,1410557701,6,1,53033032208,NA,NA,NA,NA,249.03
"3969",14105578,7,53033024702,7,1410557801,7,1,53033008100,0,0,0,5,247.02
"3970",14105579,8,53033022902,1,1410557901,6,1,53033022500,NA,NA,NA,NA,229.02
"3971",14105580,98,53033022803,4,1410558001,6,1,53061041903,NA,NA,NA,NA,228.03
"3972",14105581,7,53033023403,7,1410558101,3,1,53033022701,NA,NA,NA,NA,234.03
"3973",14105582,5,53033023603,6,1410558201,6,1,53033023804,0,0,0,3,236.03
"3974",14105583,5,53033023604,8,1410558301,3,1,53033024800,NA,NA,NA,NA,236.04
"3975",14105584,4,53053073108,2,1410558401,6,1,53053072905,NA,NA,NA,NA,731.08
"3976",14105590,6,53053073006,7,1410559001,3,1,53053060600,NA,NA,NA,NA,730.06
"3977",14105592,4,53053073404,2,1410559201,2,1,53033028402,NA,NA,NA,NA,734.04
"3978",14105593,98,53053071901,2,1410559302,1,2,53053071901,NA,NA,NA,NA,719.01
"3979",14105594,6,53053073200,2,1410559401,6,1,53053073404,NA,NA,NA,NA,732
"3980",14105595,6,53053061900,1,1410559502,2,2,53053061900,0,0,0,NA,619
"3981",14105596,5,53053940007,4,1410559601,3,1,53033010900,NA,NA,NA,NA,9400.07
"3982",14105597,7,53053060400,4,1410559701,7,1,53053061500,NA,NA,NA,NA,604
"3983",14105600,6,53053061200,7,1410560001,6,1,53053073110,0,0,0,NA,612
"3984",14105601,6,53053061300,2,1410560101,3,1,53053060200,NA,NA,NA,NA,613
"3985",14105602,6,53053060904,4,1410560201,6,1,53053061400,NA,NA,NA,NA,609.04
"3986",14105604,3,53053061100,4,1410560401,6,1,53053061601,NA,NA,NA,NA,611
"3987",14105605,5,53053061200,7,1410560501,2,1,53053940010,NA,NA,NA,NA,612
"3988",14105607,3,53035081000,7,1410560701,4,1,53035081100,NA,NA,NA,NA,810
"3989",14105608,98,53053073006,7,1410560802,2,2,53053060200,NA,NA,NA,NA,730.06
"3990",14105610,3,53053073301,2,1410561001,5,1,53053071306,NA,NA,NA,NA,733.01
"3991",14105611,6,53053071901,7,1410561101,6,1,53053071503,NA,NA,NA,NA,719.01
"3992",14105612,3,53061041903,4,1410561201,5,1,53061041304,NA,NA,NA,NA,419.03
"3993",14105616,2,53053063501,7,1410561602,3,2,53033024702,NA,NA,NA,NA,635.01
"3994",14105618,98,53053063200,6,1410561801,3,1,53053062600,NA,NA,NA,NA,632
"3995",14105619,2,53053071207,4,1410561901,5,1,53033030501,NA,NA,NA,NA,712.07
"3996",14105620,4,53053071601,7,1410562001,2,1,53053071707,0,0,0,NA,716.01
"3997",14105621,2,53053071806,2,1410562101,4,1,53033030314,NA,NA,NA,NA,718.06
"3998",14105622,2,53053062801,2,1410562201,2,1,53053062600,NA,NA,NA,NA,628.01
"3999",14105623,1,53053062801,3,1410562301,2,1,53053073301,0,0,0,3,628.01
"4000",14105624,4,53053062600,7,1410562401,5,1,53033026200,NA,NA,NA,NA,626
"4001",14105626,5,53053061800,4,1410562601,7,1,53053061601,NA,NA,NA,NA,618
"4002",14105627,2,53061040700,7,1410562701,4,1,53061051923,0,0,0,5,407
"4003",14105628,3,53061051400,7,1410562801,7,1,53061040700,NA,NA,NA,NA,514
"4004",14105629,4,53053072000,7,1410562901,1,1,53053062600,NA,NA,NA,NA,720
"4005",14105630,5,53053072312,4,1410563001,7,1,53053071803,0,0,0,5,723.12
"4006",14105631,7,53035092500,8,1410563101,7,1,53035092100,0,0,0,5,925
"4007",14105633,6,53053060905,7,1410563301,7,1,53033030314,NA,NA,NA,NA,609.05
"4008",14105635,8,53053060600,6,1410563501,2,1,53053060600,NA,NA,NA,NA,606
"4009",14105637,6,53053070308,8,1410563702,2,2,53033025302,NA,NA,NA,NA,703.08
"4010",14105639,7,53053072800,7,1410563901,7,1,53053072106,0,0,0,NA,728
"4011",14105640,6,53053062500,7,1410564001,6,1,53053071807,0,0,0,NA,625
"4012",14105642,6,53053072305,1,1410564202,6,2,53053072313,NA,NA,NA,NA,723.05
"4013",14105644,2,53053060904,4,1410564401,2,1,53053060500,NA,NA,NA,NA,609.04
"4014",14105645,4,53053062500,7,1410564501,3,1,53053072309,NA,NA,NA,NA,625
"4015",14105649,8,53053940005,1,1410564901,6,1,53033026300,NA,NA,NA,NA,9400.05
"4016",14105650,5,53053072405,4,1410565001,7,1,53053072405,NA,NA,NA,NA,724.05
"4017",14105651,98,53053073005,7,1410565101,2,1,53053071309,NA,NA,NA,NA,730.05
"4018",14105652,7,53033023803,7,1410565201,7,1,53033023601,0,0,0,3,238.03
"4019",14105653,1,53033022801,4,1410565301,6,1,53033022803,0,0,0,5,228.01
"4020",14105654,98,53035090900,8,1410565402,7,2,53033008200,0,0,0,4,909
"4021",14105655,7,53035091203,1,1410565501,7,1,53035090300,NA,NA,NA,NA,912.03
"4022",14105656,98,53035090700,4,1410565601,6,1,53035090900,0,0,0,NA,907
"4023",14105657,4,53061040700,3,1410565701,7,1,53061040700,0,0,0,5,407
"4024",14105659,4,53061051802,2,1410565901,3,1,53061050900,NA,NA,NA,NA,518.02
"4025",14105660,5,53061051300,4,1410566001,7,1,53033007200,1,0,0,5,513
